822;3.788235;5.805882;4.490252
823;3.370588;6.414706;3.972895
824;3.370588;5.911765;4.127048
825;3.370588;6.002941;4.178661
826;3.429412;6.000000;4.103575
827;3.429412;5.541176;4.093541
828;3.585294;5.661765;4.357152
829;3.429412;6.123529;4.135985
830;3.429412;5.611765;4.097521
831;3.552941;6.141177;4.230913
832;3.429412;5.426471;4.068974
833;3.429412;6.032353;4.203114
834;3.429412;5.835294;4.137024
835;3.429412;5.985294;4.086159
836;3.552941;5.470588;4.117359
837;3.526471;5.908823;4.182295
838;3.526471;5.597059;4.250346
839;3.720588;5.985294;4.308997
840;3.638235;5.776471;4.249827
841;3.782353;5.467647;4.214129
842;3.552941;6.023530;4.257900
843;3.638235;6.576470;4.255766
844;3.638235;5.970588;4.343079
845;3.429412;6.026471;4.209170
846;3.370588;5.747059;4.224394
847;3.685294;5.744118;4.430220
848;3.708823;6.235294;4.541234
849;3.352941;5.997059;4.001326
850;3.352941;5.573529;4.019378
851;3.400000;5.514706;4.091348
852;3.400000;6.235294;4.171279
853;3.550000;5.697059;4.048154
854;3.352941;6.164706;4.329758
855;3.400000;5.873529;4.124164
856;3.464706;6.050000;4.139965
857;3.426471;5.661765;4.139735
858;3.567647;6.314706;4.548096
859;3.391176;5.788235;4.011303
860;3.294118;5.726470;4.135813
861;3.550000;6.070588;4.102768
862;3.682353;5.676471;4.210034
863;3.688235;5.800000;4.358823
864;3.688235;6.205883;4.260726
865;3.688235;5.558824;4.221510
866;3.611765;6.238235;4.460265
867;3.400000;5.997059;4.182699
868;3.400000;5.605882;4.072607
869;3.526471;5.858823;4.284429
870;3.682353;6.041176;4.355190
871;3.526471;5.405882;4.265225
872;3.438235;5.835294;4.064243
873;3.400000;5.605882;4.145444
874;3.685294;5.673530;4.506343
875;3.644118;5.905882;4.553748
876;3.644118;6.214706;4.541350
877;3.614706;6.344118;4.607093
878;3.400000;5.726470;4.244694
879;3.632353;5.823529;4.197232
880;3.632353;6.270588;4.283449
881;3.632353;5.535294;4.177451
882;3.632353;6.214706;4.197289
883;3.632353;6.158823;4.320820
884;3.850000;5.723529;4.184718
885;3.632353;5.935294;4.233276
886;3.632353;5.717647;4.208537
887;3.632353;6.344118;4.206228
888;3.632353;5.705883;4.257843
889;3.600000;6.041176;4.287370
890;3.711765;5.755882;4.309170
891;3.723529;5.761765;4.306056
892;3.432353;5.523530;4.127336
893;3.700000;5.544117;4.301096
894;3.700000;5.664706;4.352479
895;3.870588;6.588235;4.389677
896;3.870588;5.950000;4.542042
897;3.664706;5.523530;4.442157
898;3.308824;5.767647;4.169376
899;3.764706;6.217647;4.474164
900;3.294118;5.858823;4.044867
901;3.294118;6.070588;4.033622
902;3.420588;5.644118;4.361247
903;3.494118;5.885294;4.158765
904;3.470588;5.700000;4.129699
905;3.305882;6.000000;4.342272
906;3.470588;5.679412;4.216782
907;3.470588;5.788235;4.141350
908;3.379412;5.835294;4.144925
909;3.379412;5.547059;3.926816
910;3.470588;5.967647;4.246828
911;3.158823;5.329412;3.954902
912;3.158823;5.967647;4.013033
913;3.158823;5.752941;4.051442
914;3.535294;5.941176;4.178028
915;3.526471;5.682353;4.030680
916;3.379412;5.858823;4.049999
917;3.526471;6.020588;4.121914
918;3.147059;5.844118;3.953345
919;3.420588;5.823529;4.217359
920;3.441176;5.697059;4.205479
921;3.255882;6.005882;4.107555
922;3.426471;5.697059;4.204442
923;3.400000;6.064706;4.052768
924;3.223529;6.158823;3.933103
925;3.400000;5.705883;3.990830
926;3.455882;5.979412;3.982353
927;3.400000;5.755882;3.929354
928;3.502941;5.900000;4.049654
929;3.144118;6.244118;4.147059
930;3.420588;5.673530;4.064936
931;3.614706;5.344118;4.221799
932;3.661765;5.838235;4.438407
933;3.564706;5.905882;4.536216
934;3.808824;5.876471;4.577509
935;3.817647;5.994118;4.401152
936;3.791177;5.385294;4.257382
937;3.426471;6.085294;4.252883
938;3.626471;5.861765;4.225317
939;3.626471;5.770588;4.281661
940;3.626471;5.694118;4.340138
941;3.626471;5.194118;4.165398
942;3.508824;5.661765;4.131431
943;3.747059;6.547059;4.354730
944;3.491176;6.547059;4.239100
945;3.188235;5.702941;4.236390
946;3.644118;5.958824;4.275951
947;3.473529;5.864706;4.241811
948;3.473529;5.652941;4.108823
949;3.429412;5.658823;4.277970
950;3.429412;6.002941;4.176067
951;3.429412;5.270588;4.042560
952;3.429412;5.776471;4.170242
953;3.638235;5.611765;4.273586
954;3.638235;5.450000;4.337831
955;3.532353;5.555882;4.461995
956;3.235294;5.726470;4.069319
957;3.514706;5.844118;4.298386
958;3.520588;5.426471;4.214302
959;3.644118;5.758823;4.310495
960;3.835294;5.964706;4.485640
961;3.335294;5.994118;4.412456
962;3.835294;6.029412;4.416378
963;3.517647;6.202941;4.338062
964;3.738235;5.594118;4.289388
965;3.517647;6.067647;4.261014
966;3.332353;5.823529;4.109861
967;3.332353;5.991177;4.229700
968;3.332353;6.088235;4.131834
969;3.494118;6.088235;4.169724
970;3.732353;5.932353;4.148905
971;3.335294;5.870588;4.184487
972;3.335294;4.664706;4.095213
973;3.335294;5.758823;4.205075
974;3.779412;5.885294;4.345271
975;3.332353;5.973529;4.158823
976;3.332353;5.652941;4.235121
977;3.861765;5.682353;4.353922
978;3.891176;5.726470;4.347693
979;3.835294;5.632353;4.443311
980;3.811765;5.926471;4.327394
981;2.758824;5.991177;4.569608
982;2.758824;5.467647;4.293945
983;2.758824;5.670588;4.242041
984;2.758824;5.894118;4.217071
985;2.758824;6.070588;4.245675
986;3.641176;5.258823;4.190657
987;3.502941;6.208824;4.310092
988;3.332353;6.041176;4.184314
989;3.332353;5.147059;3.995502
990;3.332353;6.079412;4.257728
991;3.238235;6.208824;4.171741
992;3.332353;6.026471;4.312630
993;3.500000;5.988235;4.396424
994;3.500000;5.585294;4.364820
995;3.614706;5.900000;4.202018
996;3.332353;5.776471;4.133793
997;3.332353;5.982353;4.209689
998;3.332353;5.608823;4.097002
999;3.602941;5.385294;4.373010
1000;2.817647;5.385294;4.343099
